Railroad Code,Railroad Name,Report Year,Incident Number,Incident Year,Incident Month,Other Railroad Code,Other Railroad Name,Other Incident Number,Other Incident Year,Other Incident Month,Maintenance Incident Railroad Code,Maintenance Railroad Name,Maintainance Incident Number,Maintenance Incident Year,Maintenance Incident Month,Grade Crossing ID,Date,Time,Month,Day,Hour,Minute,AM/PM,Nearest Station,Division,Subdivision,County Code,County Name,State Code,State Name,City Name,Highway Name,Public/Private Code,Public/Private,Highway User Code,Highway User,Estimated Vehicle Speed,Vehicle Direction Code,Vehicle Direction,Highway User Position Code,Highway User Position,Equipment Involved Code,Equipment Involved,Railroad Car Unit Position,Equipment Struck Code,Equipment Struck,Hazmat Involvement Code,Hazmat Involvement,Hazmat Released by Code,Hazmat Released by,Hazmat Released Name,Hazmat Released Quantity,Hazmat Released Measure,Temperature,Visibility Code,Visibility,Weather Condition Code,Weather Condition,Equipment Type Code,Equipment Type,Track Type Code,Track Type,Track Name,Track Class,Number of Locomotive Units,Number of Cars,Train Speed,Estimated/Recorded Speed,Train Direction Code,Train Direction,Crossing Warning Expanded Code 1,Crossing Warning Expanded Code 2,Crossing Warning Expanded Code 3,Crossing Warning Expanded Code 4,Crossing Warning Expanded Code 5,Crossing Warning Expanded Code 6,Crossing Warning Expanded Code 7,Crossing Warning Expanded Code 8,Crossing Warning Expanded Code 9,Crossing Warning Expanded Code 10,Crossing Warning Expanded Code 11,Crossing Warning Expanded Code 12,Crossing Warning Expanded 1,Crossing Warning Expanded 2,Crossing Warning Expanded 3,Crossing Warning Expanded 4,Crossing Warning Expanded 5,Crossing Warning Expanded 6,Crossing Warning Expanded 7,Crossing Warning Expanded 8,Crossing Warning Expanded 9,Crossing Warning Expanded 10,Crossing Warning Expanded 11,Crossing Warning Expanded 12,Signaled Crossing Warning Code,Signaled Crossing Warning,Crossing Warning Explanation Code,Crossing Warning Explanation,Roadway Condition Code,Roadway Condition,Crossing Warning Location Code,Crossing Warning Location,Warning Connected To Signal,Crossing Illuminated,User Age,User Gender,User Struck By Second Train,Highway User Action Code,Highway User Action,Driver Passed Vehicle,View Obstruction Code,View Obstruction,Driver Condition Code,Driver Condition,Driver In Vehicle,Crossing Users Killed For Reporting Railroad,Crossing Users Injured For Reporting Railroad,Vehicle Damage Cost,Number Vehicle Occupants,Employees Killed For Reporting Railroad,Employees Injured For Reporting Railroad,Number People On Train,Form 54 Filed,Passengers Killed For Reporting Railroad,Passengers Injured For Reporting Railroad,Video Taken,Video Used,Special Study 1,Special Study 2,Narrative,Total Killed Form 57,Total Injured Form 57,Railroad Type,Joint Code,Total Killed Form 55A,Total Injured Form 55A,District,Whistle Ban Code,Whistle Ban,Report Key
ARR,Alaska Railroad Corporation,2014,20140025,14,02,,,,,,ARR,Alaska Railroad Corporation,20140025,14,02,868456M,02/14/2014,11:30 PM,02,14,11,30,PM,FAIRBANKS,,SYSTEM,090,FAIRBANKS NORTH STAR,02,ALASKA,NORTH POLE,CROSS WAY ROAD,Y,Public,B,Truck,10,3,East,3,Moving over crossing,3,Train (standing),23,2,Rail equipment struck by highway user,2,Rail equipment,4,Neither,,,,-10,4,Dark,1,Clear,7,Yard/switching,1,Main,MAIN,1,2,42,,R,1,North,,,,,,,,,,,,7,,,,,,,,,,,,Crossbucks,,,,,D,Ice,1,Both sides,No,Yes,,,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,0,1,0,0,3,No,0,0,No,No,,,"DRIVER OF FULL SIZE RED PICKUP RAN INTO A TANK CAR ON AN NON-SIGNALIZED CROSSING, CROSSWAY ROAD. INNORTH POLE. THE CREW WAS PULLING 20 LOADS OF COAL INTO NORTH POLE SHORT SIDING, AND WAS CURRENTLY STOPPED WHILE DRAWING DOWN THE CUT. THE TRUCK HIT THE 3RD TANK BEHIND THE COAL. THE DRIVER AFTER HITTING THE TANK TURNED AROUND AND DROVE TOWARDS FAIRBANKS ON THE OLD RICHARDSON HIGHWAY. NO VEHICLE DAMAGE, NUMBER OF OCCUPANTS, HIGHWAY USER AGE AND SEX COULD BE DETERMINED AS THIS WAS A HIT AND RUN.",0,0,2,1,0,0,8,,,ARR20140025201402
YSRR,"Youngstown & Southeastern Railroad Company, Inc.",2008,0801,08,10,,,,,,YSRR,"Youngstown & Southeastern Railroad Company, Inc.",0801,08,10,873482M,10/30/2008,4:03 PM,10,30,04,03,PM,COLUMBIAN,SYSTEM,,029,COLUMBIANA,39,OHIO,COLUMBIANA,EAST PARK AVE.,Y,Public,B,Truck,35,4,West,3,Moving over crossing,1,Train (units pulling),6,2,Rail equipment struck by highway user,4,Neither,4,Neither,,,,40,2,Day,1,Clear,1,Freight Train,1,Main,MAIN,X,2,14,8,E,2,South,1,,,,,,,,,,,3,Gates,,,,,,,,,,,Standard FLS,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Unknown,25,Male,No,1,Went around the gate,Yes,8,Not obstructed,2,Injured,Yes,0,1,15000,1,0,0,2,No,0,0,,,,,"POLICE REPORT ATTACHED TRUCK LOST BRAKES, PASSED STOPPED CARS, STRUCK 6TH CAR OF TRAIN.",0,1,3,1,0,1,2,1,Yes,YSRR0801200810
AUT,Autauga Northern Railroad LLC,2020,200701001,20,07,,,,,,AUT,Autauga Northern Railroad LLC,200701001,20,07,306509H,07/01/2020,11:48 AM,07,01,11,48,AM,AUTAUGA,,AUTAUGA,001,AUTAUGA,01,ALABAMA,BILLINGSLEY,CR-19,Y,Public,C,Truck-trailer,55,3,East,3,Moving over crossing,1,Train (units pulling),1,2,Rail equipment struck by highway user,4,Neither,4,Neither,,,,90,2,Day,1,Clear,1,Freight Train,1,Main,SINGLE MAIN TRACK,2,2,17,22,R,2,South,8,,,,,,,,,,,7,Stop signs,,,,,,,,,,,Crossbucks,,,,,A,Dry,2,Side of vehicle approach,No,No,46,Male,No,3,Did not stop,No,8,Not obstructed,2,Injured,Yes,0,1,20000,1,0,0,2,Yes,0,0,No,No,,,THE AUT 408 WAS TRAVELLING SOUTH BOUND COMING ACROSS COUNTY RD. 19 AT AROUND 22 MPH WHEN A LOADED 18WHEELER HAULING GRAVEL RAN INTO THE SIDE OF THE TRAIN HITTING WHERE THE TRAILING LOCOMOTIVE AND 1STCAR IN THE TRAIL WERE COUPLED. THE IMPACT DERAILED THE REAR SET OF TRUCKS ON THE TRAILING LOCOMOTIVE AND KNOCKED THE 1ST CAR IN THE TRAIN CLEAR OFF THE RAIL INTO THE ROAD.,0,1,3,1,0,1,3,,,AUT200701001202007
CSX,CSX Transportation,2020,000190676,20,06,,,,,,CSX,CSX Transportation,000190676,20,06,352600Y,06/07/2020,4:46 PM,06,07,04,46,PM,ALICE,,BOYLES TERMINAL,073,JEFFERSON,01,ALABAMA,BIRMINGHAM,17TH AVE S,Y,Public,A,Auto,15,3,East,3,Moving over crossing,6,Light loco(s) (moving),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,84,2,Day,1,Clear,8,Light loco(s),1,Main,#2 MAIN,3,2,0,22,E,1,North,1,3,6,7,,,,,,,,11,Gates,Standard FLS,Audible,Crossbucks,,,,,,,,Other,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,Yes,,,No,1,Went around the gate,No,8,Not obstructed,3,Uninjured,Yes,0,0,6500,1,0,0,2,No,0,0,No,No,,,M73007 STRUCK AN OCCUPIED VEHICLE AT CROSSING WHO FLED THE SCENE. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS). AGE AND GENDER OF DRIVER UNKNOWN.,0,0,1,1,0,0,3,,,CSX000190676202006
CSX,CSX Transportation,2020,000190718,20,06,,,,,,CSX,CSX Transportation,000190718,20,06,831184W,06/09/2020,10:30 PM,06,09,10,30,PM,OPELIKA,,AWP W OF A,081,LEE,01,ALABAMA,OPELIKA,S 8TH ST,Y,Public,A,Auto,15,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,78,4,Dark,2,Cloudy,1,Freight Train,1,Main,SINGLE MAIN TRACK,3,2,81,28,E,2,South,2,3,6,7,,,,,,,,11,Cantilever FLS,Standard FLS,Audible,Crossbucks,,,,,,,,Other,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,Yes,19,Female,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,6500,1,0,0,2,No,0,0,Yes,Yes,,,Q61109 STRUCK AN OCCUPIED 2016 KIA OPTIMA AT OPELIKA.  NO DAMAGE TO TRAIN.  HIGHWAY USER FAILED TO STOP AT CROSSING. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RRXING SYMBOLS).,0,0,1,1,0,0,3,,,CSX000190718202006
ATK,Amtrak (National Railroad Passenger Corporation),2007,107126,07,11,,,,,,NECR,New England Central Railroad,XXX,07,11,247486P,11/25/2007,10:17 AM,11,25,10,17,AM,RANDOLP,NST,,017,ORANGE,50,VERMONT,,PRIVATE CROSSING,N,Private,J,Other motor vehicle,2,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,30,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN,3,2,5,40,E,2,South,,,,,,,,,,,,8,,,,,,,,,,,,Stop signs,,,,,,,1,Both sides,No,No,,Male,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,500,1,0,0,64,No,0,0,,,,,"TRAIN 57 HIT A FRONT-END LOADED AT A PRIVATE FARM CROSSING NEAR RANDOLPH, VT.",0,0,1L,1,0,0,1,3,Not Provided,ATK107126200711
NS,Norfolk Southern Railway Company,2021,140650,21,02,,,,,,NS,Norfolk Southern Railway Company,140650,21,02,728158C,02/18/2021,6:20 AM,02,18,06,20,AM,SMITHS,,GULF,081,LEE,01,ALABAMA,SMITHS,CR 249/CR 249,Y,Public,A,Auto,5,2,South,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,45,1,Dawn,1,Clear,1,Freight Train,1,Main,SINGLE MAIN TRACK,4,3,79,40,E,3,East,8,,,,,,,,,,,7,Stop signs,,,,,,,,,,,Crossbucks,,,,,B,Wet,1,Both sides,No,No,47,Female,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,3000,1,0,0,2,No,0,0,No,No,,,"NS TRAIN 378A518 STRUCK A NISSAN SENTRA IN THE HWY-GRADE CROSSING, EQUIPPED WITH STOP SIGNS. DRIVERVERIFIED.",0,0,1,1,0,0,3,,,NS140650202102
ATK,Amtrak (National Railroad Passenger Corporation),2007,106175,07,11,,,,,,UP,Union Pacific Railroad Company,XXX,07,11,794535R,11/11/2007,9:42 AM,11,11,09,42,AM,TEXARKANA,CEN,,067,CASS,48,TEXAS,,COUNTY ROAD 3624,Y,Public,D,Pick-up truck,10,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,73,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,1,6,70,E,2,South,,,,,,,,,,,,3,,,,,,,,,,,,Standard FLS,1,Provided minimum 20-second warning,,,,,1,Both sides,No,No,57,Male,No,3,Did not stop,No,8,Not obstructed,1,Killed,Yes,1,0,2000,1,0,0,77,No,0,0,,,,,"TRAIN NO.#21 OPERATING WITH LOCOMOTIVE E/12 AND 6 CARS STRUCK A TRUCK AT MP18.89, COUNTY ROAD 3624 CROSSING.",1,0,1L,1,1,0,5,2,No,ATK106175200711
ATK,Amtrak (National Railroad Passenger Corporation),2007,106176,07,11,,,,,,BNSF,BNSF Railway Company,XXX,07,11,767691F,11/12/2007,4:20 PM,11,12,04,20,PM,NEW IBERIA,SOU,,099,ST MARTIN,22,LOUISIANA,,PRIVATE,N,Private,D,Pick-up truck,0,1,North,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,70,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN LINE,4,2,6,60,R,4,West,,,,,,,,,,,,8,,,,,,,,,,,,Stop signs,,,,,,,1,Both sides,No,No,,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,Yes,0,0,3000,1,0,0,45,Yes,0,0,,,,,"TRAIN NO.#1 GRAZED THE REAR OF A HAY TRAILER AT MP131.49, CAPTAIN CADE RD A PRIVATE CROSSING.",0,0,1L,1,0,0,5,2,No,ATK106176200711
WTJR,"WICHITA, TILLMAN & JACKSON RAILWAY COMPANY, INC.",2008,OP083008WT,08,08,,,,,,WTJR,"WICHITA, TILLMAN & JACKSON RAILWAY COMPANY, INC.",OP083008WT,08,08,415464D,08/30/2008,2:30 AM,08,30,02,30,AM,WICHITA FALLS,RED RIVER,,485,WICHITA,48,TEXAS,WICHITA FALLS,PLEASANT VIEW ROAD,Y,Public,A,Auto,,1,North,3,Moving over crossing,2,Train (units pushing),56,2,Rail equipment struck by highway user,4,Neither,4,Neither,,,,73,4,Dark,1,Clear,7,Yard/switching,1,Main,MAINLINE,1,5,56,4,E,3,East,7,,,,,,,,,,,10,Crossbucks,,,,,,,,,,,Flagged by crew,,,,,,,1,Both sides,No,Yes,47,Female,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,0,1,0,0,2,No,0,0,,,,,"THE CREW WAS BUILDING A 75 CAR TRAIN ON THE MAINLINE.  THEY HAD 56 LOADS AND WERE SHOVING WEST ACROSS PLEASANT VIEW ROAD TO A JOINT OF 15 CARS WHICH WERE WEST OF THE ROAD TO THE LAST 19 CARS OF THE TRAIN.  CONDUCTOR WAS PROTECTING THE XING AND ENGINEER WAS MAKING THE SHOVE WEST.  CONDUCTOR MADE EVERY EFFORT TO FLAG THE VEHICLE TO A STOP.  WHEN THAT FAILED HE INSTRUCTED ENGINEER TO `PLUG` THE TRAIN.  MS. TURNER`S CAR STRUCK THE REAR CAR OF THE TRAIN.

POLICE WERE CONTACTED AND ADMINISTERED A SO",0,0,3S,1,0,0,5,2,No,WTJROP083008WT200808
LI,Long Island Rail Road,2009,GR20091201,09,12,,,,,,LI,Long Island Rail Road,GR20091201,09,12,338331A,12/14/2009,9:49 PM,12,14,09,49,PM,SMITHTOWN,SYSTEM,,103,SUFFOLK,36,NEW YORK,,LANDING AVENUE,Y,Public,K,Pedestrian,0,,,2,Stopped on crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,0,,,,,40,4,Dark,2,Cloudy,2,Passenger Train - Pulling,1,Main,PORT JEFF #1,4,1,4,35,E,4,West,1,3,6,,,,,,,,,7,Gates,Standard FLS,Audible,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Yes,,,,,,,8,Not obstructed,,,,0,0,0,1,0,0,78,No,0,0,,,,,PEDESTRIAN INTENTIONALLY WALKED INTO PATH OF TRAIN AND STOOD ON CROSSING.,0,0,3L,1,0,0,1,2,No,LIGR20091201200912
NJTR,New Jersey Transit Rail Operations,2009,200912771,09,12,,,,,,NJTR,New Jersey Transit Rail Operations,200912771,09,12,501429A,12/19/2009,7:25 PM,12,19,07,25,PM,ATLANTIC CITY,NEWARK,,007,CAMDEN,34,NEW JERSEY,PENNSAUKEN,PARK AVENUE PENNSAUK,Y,Public,F,Bus,0,3,East,2,Stopped on crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,28,4,Dark,6,Snow,3,Commuter Train - Pulling,1,Main,SINGLE TRACK,3,1,4,45,R,2,South,1,3,,,,,,,,,,6,Gates,Standard FLS,,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,,,1,Both sides,Unknown,Unknown,,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,100000,0,0,1,38,Yes,0,9,,,,,TRAIN #4687 STRUCK AN UNOCCUPIED BUS DISABLED ON THE PARK AVE GRADE CROSSING LOCATED AT MP 2.1 ON THE ACRL DURING SNOWY AND ICY CONDITIONS.,0,10,3L,1,0,10,2,2,No,NJTR200912771200912
ATK,Amtrak (National Railroad Passenger Corporation),2007,106263,07,11,,,,,,BNSF,BNSF Railway Company,XXX,07,11,028705X,11/17/2007,9:37 PM,11,17,09,37,PM,MERCED,PAC,,047,MERCED,06,CALIFORNIA,,SHAFFER RD,Y,Public,A,Auto,20,2,South,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,65,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN,4,1,3,79,R,4,West,1,3,5,,,,,,,,,6,Gates,Standard FLS,Hwy. traffic signals,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,,,1,Both sides,Yes,Yes,70,Female,No,1,Went around the gate,Unknown,8,Not obstructed,1,Killed,Yes,1,1,10000,2,0,0,57,Yes,0,0,,,,,"TRAIN NO.#703 OPERATING WITH LOCOMOTIVE E/2004 AND 4 CARS STRUCK AN AUTOMOBILE AT MP1064, SHAFFER RDCROSSING.",1,1,1L,1,1,1,7,2,No,ATK106263200711
ATK,Amtrak (National Railroad Passenger Corporation),2007,106302,07,11,,,,,,BNSF,BNSF Railway Company,XXX,07,11,767896Y,11/18/2007,2:43 PM,11,18,02,43,PM,LAFAYETTE,SOU,,001,ACADIA,22,LOUISIANA,ESTHERWOOD,PRIVATE,N,Private,B,Truck,25,1,North,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,68,2,Day,3,Rain,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,3,6,70,R,3,East,,,,,,,,,,,,8,,,,,,,,,,,,Stop signs,,,,,,,1,Both sides,No,No,34,Male,No,3,Did not stop,Unknown,5,Vegetation,1,Killed,Yes,1,0,5000,1,0,0,105,No,0,0,,,,,"TRAIN NO.#2 OPERATING WITH LOCOMOTIVES E/171-E/194-E/93 AND 6 CARS STRUCK A VEHICLE AT MP172.2, A CROSSING ACCIDENT.",1,0,1L,1,1,0,5,2,No,ATK106302200711
ATK,Amtrak (National Railroad Passenger Corporation),2007,106356,07,11,,,,,,NIRC,NORTHEAST ILLINOIS REGIONAL COMMUTER RAIL CORP. -- METRA,XXX,07,11,386417N,11/30/2007,8:32 PM,11,30,08,32,PM,GLENVIEW,CEN,,031,COOK,17,ILLINOIS,NORTHBROOK,FAU2760; SHERMER RD,Y,Public,K,Pedestrian,,2,South,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,20,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,#1 MAIN TRACK,4,1,6,75,E,4,West,1,2,3,,,,,,,,,7,Gates,Cantilever FLS,Standard FLS,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,No,80,Female,,,,,8,Not obstructed,,,,1,0,0,1,0,0,56,No,0,0,,,,,"TRAIN NO.#341 OPERATING WITH LOCOMOTIVE E/169 AND 6 CARS STRUCK A PEDESTRIAN AT MP21.18, SHERMER RDCROSSING.",1,0,1L,1,1,0,4,1,Yes,ATK106356200711
ATK,Amtrak (National Railroad Passenger Corporation),2007,106358,07,12,,,,,,BNSF,BNSF Railway Company,XXX,07,12,013714C,12/01/2007,2:31 PM,12,01,02,31,PM,LAMY,SWD,,047,SAN MIGUEL,35,NEW MEXICO,,PRIVATE,N,Private,A,Auto,25,2,South,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,50,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,2,9,65,R,3,East,8,,,,,,,,,,,7,Stop signs,,,,,,,,,,,Crossbucks,,,,,,,1,Both sides,No,No,16,Male,No,3,Did not stop,No,8,Not obstructed,1,Killed,Yes,1,0,3000,1,0,0,118,No,0,0,,,,,"TRAIN NO.#4 OPERATING WITH LOCOMOTIVES E/112-E/44 AND 9 CARS STRUCK AN AUTOMOBILE AT MP817.87, A PRIVATE CROSSING.",1,0,1L,1,1,0,5,2,No,ATK106358200712
ATK,Amtrak (National Railroad Passenger Corporation),2007,106556,07,12,,,,,,BB,Buckingham Branch Railroad Company,XXX,07,12,224733P,12/23/2007,3:03 PM,12,23,03,03,PM,STAUNTON,NST,,820,WAYNESBORO,51,VIRGINIA,WAYNESBORO,POPLAR AV,Y,Public,A,Auto,25,2,South,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,52,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN,3,1,5,48,R,4,West,1,,,,,,,,,,,3,Gates,,,,,,,,,,,Standard FLS,1,Provided minimum 20-second warning,,,,,1,Both sides,Yes,Unknown,24,Female,No,1,Went around the gate,Unknown,8,Not obstructed,2,Injured,Yes,0,3,2000,3,0,0,196,No,0,0,,,,,"TRAIN #51 OPERATING WITH LOCOMOTIVE E/54 AND 5 CARS STRUCK AN AUTOMOBILE AT MP208.99, POPLAR AVE CROSSING.",0,3,1L,1,0,3,2,2,No,ATK106556200712
ATK,Amtrak (National Railroad Passenger Corporation),2007,106360,07,12,,,,,,UP,Union Pacific Railroad Company,XXX,07,12,751199P,12/01/2007,7:25 PM,12,01,07,25,PM,BERKELEY,PAC,,001,ALAMEDA,06,CALIFORNIA,BERKELEY,CITY   ; GILMAN ST,Y,Public,K,Pedestrian,,2,South,3,Moving over crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,47,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN,4,1,5,79,E,4,West,1,3,,,,,,,,,,6,Gates,Standard FLS,,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,,,1,Both sides,Unknown,Unknown,59,Female,,,,,8,Not obstructed,,,,1,0,0,1,0,0,49,No,0,0,,,,,"TRAIN 747 OPERATING WITH LOCOMOTIVE E/2009 IN THE REAR AND 5 CARS STRUCK A PEDESTRIAN AT MP7.06, GILMAN ST CROSSING.",1,0,1L,1,1,0,7,3,Not Provided,ATK106360200712
NS,Norfolk Southern Railway Company,2020,139985,20,12,,,,,,NS,Norfolk Southern Railway Company,139985,20,12,727119H,12/11/2020,8:16 PM,12,11,08,16,PM,RUSSELLVILLE,,ALABAMA,059,FRANKLIN,01,ALABAMA,RUSSELLVILLE,LS/LAGRANGE RD,Y,Public,A,Auto,5,4,West,3,Moving over crossing,1,Train (units pulling),1,2,Rail equipment struck by highway user,4,Neither,4,Neither,,,,56,4,Dark,2,Cloudy,1,Freight Train,1,Main,SINGLE MAIN TRACK,2,2,1,23,R,1,North,8,,,,,,,,,,,7,Stop signs,,,,,,,,,,,Crossbucks,,,,,A,Dry,1,Both sides,No,Yes,,Male,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,1000,1,0,0,2,No,0,0,Yes,No,,,"NS TRAIN A76A211 WAS STRUCK BY A CAR THAT FAILED TO STOP AT A HWY-GRADE CROSSING, EQUIPPED WITH CROSSBUCKS. DRIVER INFORMATION UNKNOWN.",0,0,1,1,0,0,3,,,NS139985202012
NS,Norfolk Southern Railway Company,2020,140106,20,12,,,,,,NS,Norfolk Southern Railway Company,140106,20,12,728032V,12/26/2020,6:00 PM,12,26,06,00,PM,BIRMINGHAM,,ALABAMA,073,JEFFERSON,01,ALABAMA,BIRMINGHAM,LS/JEFFERSON AVE,Y,Public,A,Auto,0,4,West,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,46,3,Dusk,1,Clear,1,Freight Train,1,Main,DOUBLE-AGS2,4,3,68,35,E,1,North,1,2,3,4,,,,,,,,6,Gates,Cantilever FLS,Standard FLS,Wig wags,,,,,,,,Audible,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,Yes,65,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,3500,0,0,0,2,No,0,0,No,No,,,NS TRAIN 226A756 STRUCK A LINCOLN TOWNCAR THAT WENT AROUND THE DOWN GATES AND BECAME STUCK ON A HWY-GRADE CROSSING. AGE VERIFIED.,0,0,1,1,0,0,3,,,NS140106202012
ATK,Amtrak (National Railroad Passenger Corporation),2007,106408,07,11,,,,,,CSX,CSX Transportation,XXX,07,11,632413P,11/21/2007,8:14 PM,11,21,08,14,PM,CHARLESTON,SOU,,019,CHARLESTON,45,SOUTH CAROLINA,,SC0174 ; ADAMS RUN R,Y,Public,C,Truck-trailer,,4,West,4,Trapped on crossing by traffic,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,65,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,1,7,66,R,2,South,1,,,,,,,,,,,3,Gates,,,,,,,,,,,Standard FLS,1,Provided minimum 20-second warning,,,,,1,Both sides,No,No,,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,Yes,0,0,5000,1,0,0,52,No,0,0,,,,,"TRAIN NO.#89 OPERATING WITH LOCOMOTIVE E/58 AND 7 CARS STRUCK THE REAR OF A TRACTOR-TRAILER AT MP412.85, ADAMS RUN RD CROSSING.",0,0,1L,1,0,0,3,2,No,ATK106408200711
ATK,Amtrak (National Railroad Passenger Corporation),2007,106409,07,11,,,,,,CSX,CSX Transportation,XXX,07,11,154270A,11/24/2007,5:57 AM,11,24,05,57,AM,INDIANAPOLIS,CEN,,097,MARION,18,INDIANA,INDIANAPOLIS,CR 115 ; FRANKLIN RD,Y,Public,B,Truck,0,2,South,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,27,4,Dark,2,Cloudy,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,1,5,60,E,4,West,,,,,,,,,,,,3,,,,,,,,,,,,Standard FLS,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Unknown,,Female,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,4000,0,0,0,185,No,0,0,,,,,"TRAIN NO.#51 OPERATING WITH LOCOMOTIVE E/189 AND 5 CARS STRUCK AN ABANDONED TRUCK AT MP BD117.29, FRANKLIN RD CROSSING.",0,0,1L,1,0,0,4,3,Not Provided,ATK106409200711
SFRV,South Florida Regional Transit Authority,2015,0922151,15,09,,,,,,SFRV,South Florida Regional Transit Authority,0922151,15,09,628378W,09/22/2015,6:22 PM,09,22,06,22,PM,HIALEAH MARKET,,SFLORIDARAILCORRIDOR,086,MIAMI-DADE,12,FLORIDA,HIALEAH,NW NORTH RIVER DRIVE,Y,Public,A,Auto,6,3,East,3,Moving over crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,85,3,Dusk,3,Rain,C,Commuter Train - Pushing,1,Main,SINGLE TRACK MAIN,4,1,3,22,R,1,North,1,2,3,6,,,,,,,,7,Gates,Cantilever FLS,Standard FLS,Audible,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,B,Wet,1,Both sides,Unknown,Unknown,25,Female,No,2,Stopped and then proceeded,Unknown,8,Not obstructed,2,Injured,Yes,0,1,1000,1,0,0,58,No,0,0,No,No,,,"NORTHBOUND TRAIN STRUCK AN EASTBOUND VEHICLE WHOSE DRIVER WAS ATTEMPTING TO BEAT THE TRAIN THROUGH THE CROSSING. DRIVER, SOLE OCCUPANT OF THE VEHICLE, SUSTAINED POSSIBLE MINOR NECK STRAIN AND WAS TRANSPORTED BY FIRE RESCUE, THREE HOURS LATER, FOR EVALUATION/TREATMENT. CROSSING WARNING DEVICES WERE FUNCTIONING AS INTENDED.",0,1,6,1,0,1,3,,,SFRV0922151201509
